ID,작업일시,위도,경도,파일타입,공사명,공사개요,구군,주소,중구역번호,소구역번호,도로구분,누수관경,누수량,용수구분,용도구분
201604346,2016-07-27 10:31:00,35.8949974,128.6011109,지하누수,북구 산격로서9길 15 (산격동) / 1435-54번지,PFP d=80×15분교체 및 CI->STS d=15보호통교체,북구,북구 산격동 1435-54,519.0,450.0,공도,15.0,"3,210",,5.0
20160729-0007,2016-07-29 08:45:00,35.8943289,128.6105665,긴급공사,"북구 대학로23길 15-3, (공용함) (산격동,희진빌) / 1325-4번지",,북구,산격동 1325-4 희진빌 (공용함),520.0,49,,,,,
201604370,2016-07-29 08:45:00,35.8943289,128.6105665,지하누수,"북구 대학로23길 15-3, (공용함) (산격동,희진빌) / 1325-4번지",미누수,북구,북구 산격동 1325-4 희진빌 (공용함),520.0,490.0,,,,,
20160729-0035,2016-07-29 09:18:00,35.8977634,128.5994017,긴급공사,"북구 연암공원로11길 20 (산격동,대자비원) / 1180-136번지",,북구,산격동 1180-136 대자비원,520.0,24-3,공도,15.0,"3,241 ",,급수관
201604369,2016-07-29 09:18:00,35.8977634,128.5994017,지하누수,"북구 연암공원로11길 20 (산격동,대자비원) / 1180-136번지",150구분기점폐쇄,북구,북구 산격동 1180-136 대자비원,520.0,243.0,공도,15.0,"3,241",,5.0
201604586,2016-08-01 09:55:00,35.8944795,128.6061304,지상누수,북구 대학로9길 40-4 (산격동) / 1409-23번지,D=15㎜ 연결부 수선,북구,북구 대학로9길 40-4 (산격동) / 1409-23번지,520.0,,,25.0,,,5.0
201604830,2016-08-17 07:56:00,35.8915451,128.5961415,지상누수,북구 연암로 68-3 (산격동) / 980번지,d=13㎜앵글밸브수선,북구,북구 연암로 68-3 (산격동) / 980번지,520.0,,,15.0,,,5.0
20160817-0005,2016-08-17 07:56:00,35.8915451,128.5961415,긴급공사,북구 연암로 68-3 (산격동) / 980번지,,북구,연암로 68-3 (산격동) / 980번지,520.0,46-1,사유지,15.0,,,급수관
,2016-08-19 12:00:00,35.8968328,128.6051482,긴급공사,북구 산격로 69 (산격동) / 1228-1번지,,북구,산격로 69 (산격동) / 1228-1번지,520.0,47,,,,,배수지관
201604697,2016-08-22 17:30:00,35.8951585,128.6060191,지하누수,북구 대학로9길 48 (산격동) / 1407-56번지,D=80*15분기점수선,북구,북구 산격동 1407-56,520.0,480.0,공도,15.0,"1,466",,4.0
20160822-0639,2016-08-22 17:30:00,35.8951585,128.6060191,긴급공사,북구 대학로9길 48 (산격동) / 1407-56번지,,북구,산격동 1407-56,520.0,48,공도,15.0,"1,466 ",,배수지관
201604696,2016-08-24 09:12:00,35.8944795,128.6061304,지상누수,북구 대학로9길 40-4 (산격동) / 1409-23번지,d=20연결부수선,북구,북구 대학로9길 40-4 (산격동) / 1409-23번지,514.0,,,20.0,0,,5.0
201604769,2016-08-26 15:57:00,35.8913034,128.6038482,지상누수,북구 대구체육관로10길 28 (산격동) / 1497-3번지,d=15㎜연결부수선,북구,북구 대구체육관로10길 28 (산격동) / 1497-3번지,520.0,,,15.0,,,5.0
20160826-0358,2016-08-26 15:57:00,35.8913034,128.6038482,긴급공사,북구 대구체육관로10길 28 (산격동) / 1497-3번지,,북구,대구체육관로10길 28 (산격동) / 1497-3번지,520.0,47,사유지,15.0,,,급수관
201604813,2016-08-31 17:49:00,35.8944408,128.6104986,지하누수,"북구 대학로23길 13 (산격동,레인보우(다락)) / 1325-7번지",직관부수선,북구,북구 산격동 1325-7 레인보우(다락),520.0,490.0,공도,15.0,"2,987",,5.0
20160831-0554,2016-08-31 17:49:00,35.8944408,128.6104986,긴급공사,"북구 대학로23길 13 (산격동,레인보우(다락)) / 1325-7번지",,북구,산격동 1325-7 레인보우(다락),520.0,49,공도,15.0,"2,987 ",,급수관
201605029,2016-09-05 15:56:00,35.8984449,128.5990145,지상누수,북구 연암공원로17길 20 (산격동) /산 79-1번지,25연결부수선(손괴),북구,북구 연암공원로17길 20 (산격동) / 79-1번지,503.0,,,25.0,4,,5.0
201605568,2016-09-20 17:11:00,35.8974151,128.6010253,지상누수,"북구 연암공원로 82, 급수중지(2014.2.10)자납 (산격동) / 1186-66번지",D=15㎜ 앵글밸브 수선,북구,"북구 연암공원로 82, 급수중지(2014.2.10)자납 (산격동) / 1186-66번지",520.0,,,15.0,,,5.0
20160920-0523,2016-09-20 17:11:00,35.8974151,128.6010253,긴급공사,"북구 연암공원로 82, 급수중지(2014.2.10)자납 (산격동) / 1186-66번지",,북구,"연암공원로 82, 급수중지(2014.2.10)자납 (산격동) / 1186-66번지",520.0,24-3,사유지,15.0,,,급수관
201605667,2016-09-21 17:02:00,35.895277,128.6090439,지상누수,북구 대학로25길 29-6 (산격동) / 1312-9번지,D=80㎜ 분기점수선,북구,북구 대학로25길 29-6 (산격동) / 1312-9번지,520.0,,,15.0,0,,5.0
20160921-0459,2016-09-21 17:02:00,35.895277,128.6090439,긴급공사,북구 대학로25길 29-6 (산격동) / 1312-9번지,,북구,대학로25길 29-6 (산격동) / 1312-9번지,520.0,48,공도,15.0,0 ,,급수관
20160923-0007,2016-09-23 08:47:00,35.8968109,128.59946,긴급공사,북구 연암공원로13길 6 (산격동) / 1180-71번지,,북구,산격동 1180-71,520.0,46-1,공도,50.0,"2,884 ",,배수지관
201605664,2016-09-23 08:47:00,35.8968109,128.59946,지하누수,북구 연암공원로13길 6 (산격동) / 1180-71번지,재분기 및 구관정리,북구,북구 산격동 1180-71,520.0,461.0,공도,50.0,"2,884",,4.0
201605550,2016-09-30 15:37:00,35.8948166,128.6104906,지상누수,"북구 산격로10길 48, 301호 (산격동,하나빌라) / 1308-13번지",D=15㎜ 연결부 수선,북구,"북구 산격로10길 48, 301호 (산격동,하나빌라) / 1308-13번지",520.0,,,15.0,0,,5.0
20160930-0434,2016-09-30 15:37:00,35.8948166,128.6104906,긴급공사,"북구 산격로10길 48, 301호 (산격동,하나빌라) / 1308-13번지",,북구,"산격로10길 48, 301호 (산격동,하나빌라) / 1308-13번지",520.0,49,사유지,15.0,0 ,,급수관
201606140,2016-10-10 08:51:00,35.8934978,128.5981341,지하누수,"북구 연암공원로 30-5, 층 (산격동) / 1102-16번지",D=15㎜ 계량기보호통 교체,북구,북구 산격동 1102-16 층,520.0,461.0,사유지,15.0,"1,295",,5.0
20161010-0011,2016-10-10 08:51:00,35.8934978,128.5981341,긴급공사,"북구 연암공원로 30-5, 층 (산격동) / 1102-16번지",,북구,산격동 1102-16 층,520.0,46-1,사유지,15.0,"1,295 ",,급수관
201606074,2016-10-11 08:51:00,35.8913576,128.5979953,지상누수,북구 연암로 52-5 (산격동) / 1004-3번지,D=20㎜ 앵글밸브 교체,북구,북구 연암로 52-5 (산격동) / 1004-3번지,520.0,,,20.0,,,5.0
20161011-0007,2016-10-11 08:51:00,35.8913576,128.5979953,긴급공사,북구 연암로 52-5 (산격동) / 1004-3번지,,북구,연암로 52-5 (산격동) / 1004-3번지,520.0,46-1,사유지,20.0,,,급수관
20161011-0317,2016-10-11 17:27:00,35.8946962,128.6053718,긴급공사,북구 산격로 46-1 (산격동) / 1410-48번지,,북구,산격로 46-1 (산격동) / 1410-48번지,520.0,49,공도,25.0,"3,352 ",,배수지관
201605819,2016-10-11 17:27:00,35.8946962,128.6053718,지하누수,북구 산격로 46-1 (산격동) / 1410-48번지,200*25 분기점 수선,북구,북구 산격로 46-1 (산격동) / 1410-48번지,520.0,490.0,공도,25.0,"3,352",,4.0
20161011-0318,2016-10-11 17:28:00,35.8958225,128.6104711,긴급공사,북구 산격로14길 48-2 (산격동) / 1306-24번지,,북구,산격로14길 48-2 (산격동) / 1306-24번지,520.0,49,사유지,20.0,752 ,,급수관
20161011-0319,2016-10-11 17:28:00,35.8959332,128.6097411,긴급공사,북구 산격로14길 42 (산격동) / 1306-20번지,,북구,산격로14길 42 (산격동) / 1306-20번지,520.0,49,공도,40.0,0 ,,배수지관
201606071,2016-10-11 17:28:00,35.8958225,128.6104711,지하누수,북구 산격로14길 48-2 (산격동) / 1306-24번지,20*15 분기점,북구,북구 산격로14길 48-2 (산격동) / 1306-24번지,520.0,490.0,사유지,20.0,752,,5.0
201606070,2016-10-11 17:28:00,35.8959332,128.6097411,지하누수,북구 산격로14길 42 (산격동) / 1306-20번지,D=40㎜ 연결부 수선,북구,북구 산격로14길 42 (산격동) / 1306-20번지,520.0,490.0,공도,40.0,0,,4.0
20161011-0321,2016-10-11 17:29:00,35.8894594,128.6016559,긴급공사,북구 연암로4길 3-8 (산격동) / 1441-70번지,,북구,연암로4길 3-8 (산격동) / 1441-70번지,520.0,47,공도,20.0,"1,915 ",,배수지관
201605823,2016-10-11 17:29:00,35.8894594,128.6016559,지하누수,북구 연암로4길 3-8 (산격동) / 1441-70번지,50*20 분기점 수선,북구,북구 연암로4길 3-8 (산격동) / 1441-70번지,520.0,470.0,공도,20.0,"1,915",,4.0
201606072,2016-10-11 17:33:00,35.8898477,128.6024933,지하누수,북구 연암로4길 23 (산격동) / 1395-12번지,40*15 분기점 수선,북구,북구 연암로4길 23 (산격동) / 1395-12번지,523.0,520.0,공도,15.0,"1,436",,4.0
201606076,2016-10-11 17:34:00,35.8906313,128.6041447,지하누수,북구 연암로4길 56 (산격동) / 1498-105번지,D=15㎜ 계량기보호통 교체,북구,북구 산격동 1498-105,520.0,470.0,사유지,15.0,410,,5.0
20161011-0323,2016-10-11 17:34:00,35.8906313,128.6041447,긴급공사,북구 연암로4길 56 (산격동) / 1498-105번지,,북구,산격동 1498-105,520.0,47,사유지,15.0,410 ,,급수관
201606077,2016-10-11 17:35:00,35.8908316,128.6034761,지하누수,북구 산격로1길 31-9 (산격동) / 1498-206번지,D=80×15㎜ 분기점 수선,북구,북구 산격동 1498-206,523.0,520.0,공도,15.0,"1,026",,5.0
201606080,2016-10-17 11:48:00,35.8968332,128.6027983,지상누수,북구 연암공원로14길 25-8 (산격동) / 1186-125번지,d=40×15㎜연결부수선,북구,북구 연암공원로14길 25-8 (산격동) / 1186-125번지,523.0,,,15.0,0,,4.0
20161018-0434,2016-10-18 17:07:00,35.8923613,128.5972507,긴급공사,북구 연암로12길 14-1 (산격동) / 1059-2번지,,북구,연암로12길 14-1 (산격동) / 1059-2번지,520.0,46-1,공도,15.0,0 ,,배수지관
201606085,2016-10-18 17:07:00,35.8923613,128.5972507,지상누수,북구 연암로12길 14-1 (산격동) / 1059-2번지,D=80㎜(구)분기점폐쇄,북구,북구 연암로12길 14-1 (산격동) / 1059-2번지,520.0,,,15.0,0,,4.0
20161019-0346,2016-10-19 15:25:00,35.8971208,128.5994089,긴급공사,북구 연암공원로13길 6-5 (산격동) / 1180-69번지,,북구,연암공원로13길 6-5 (산격동) / 1180-69번지,520.0,46-1,사유지,15.0,,,급수관
201606086,2016-10-19 15:25:00,35.8971208,128.5994089,지상누수,북구 연암공원로13길 6-5 (산격동) / 1180-69번지,통교체,북구,북구 연암공원로13길 6-5 (산격동) / 1180-69번지,520.0,,,15.0,,,5.0
201606118,2016-10-25 09:37:00,35.8925102,128.6007659,지상누수,"북구 연암로 40 (산격동,구 교육청 본관) / 1445-3번지",D=80㎜제수변밸브교체,북구,"북구 연암로 40 (산격동,구 교육청 본관) / 1445-3번지",520.0,,,20.0,1,,5.0
201606114,2016-10-27 16:52:00,35.8945281,128.6102834,지상누수,"북구 대학로23길 14-1 (산격동,미니수퍼자납) / 1308-21번지",앵글밸브수선,북구,"북구 대학로23길 14-1 (산격동,미니수퍼자납) / 1308-21번지",520.0,,,15.0,,,5.0
20161027-0389,2016-10-27 16:52:00,35.8945281,128.6102834,긴급공사,"북구 대학로23길 14-1 (산격동,미니수퍼자납) / 1308-21번지",,북구,"대학로23길 14-1 (산격동,미니수퍼자납) / 1308-21번지",520.0,49,사유지,15.0,,,급수관
201606495,2016-11-01 10:05:00,35.8959482,128.6121261,지상누수,"북구 대동로 52-7 (산격동,대호영재빌) / 1279-16번지",D=80㎜ 직관부 수선,북구,"북구 대동로 52-7 (산격동,대호영재빌) / 1279-16번지",520.0,,,80.0,4,,4.0
20161101-0082,2016-11-01 10:05:00,35.8959482,128.6121261,긴급공사,"북구 대동로 52-7 (산격동,대호영재빌) / 1279-16번지",,북구,"대동로 52-7 (산격동,대호영재빌) / 1279-16번지",520.0,49,공도,80.0,4 ,,배수지관
20161101-0437,2016-11-01 16:10:00,35.8925429,128.5976192,긴급공사,북구 연암로12길 12-24 (산격동) / 1093-1번지,,북구,연암로12길 12-24 (산격동) / 1093-1번지,520.0,46-1,사유지,15.0,,,급수관
201606344,2016-11-01 16:10:00,35.8925429,128.5976192,지상누수,북구 연암로12길 12-24 (산격동) / 1093-1번지,앵글밸브수선,북구,북구 연암로12길 12-24 (산격동) / 1093-1번지,520.0,,,15.0,,,5.0
201606496,2016-11-02 10:30:00,35.892493,128.6053595,지상누수,북구 산격로 22-1 (산격동) / 1418-1번지,d=40연결부수선,북구,북구 산격로 22-1 (산격동) / 1418-1번지,520.0,,,15.0,0,,5.0
20161102-0114,2016-11-02 10:30:00,35.892493,128.6053595,긴급공사,북구 산격로 22-1 (산격동) / 1418-1번지,,북구,산격로 22-1 (산격동) / 1418-1번지,520.0,49,공도,15.0,0 ,,급수관
20161102-0371,2016-11-02 14:51:00,35.8968703,128.6082485,긴급공사,북구 대동로8길 24-5 (산격동) / 1252-15번지,,북구,대동로8길 24-5 (산격동) / 1252-15번지,520.0,48,공도,15.0,1 ,,급수관
201606521,2016-11-02 14:51:00,35.8968703,128.6082485,지상누수,북구 대동로8길 24-5 (산격동) / 1252-15번지,15mm 연결부 수선,북구,북구 대동로8길 24-5 (산격동) / 1252-15번지,520.0,,,15.0,1,,5.0
201606504,2016-11-23 10:33:00,35.8925102,128.6007659,지상누수,"북구 연암로 40 (산격동,구 교육청 본관) / 1445-3번지",D=80(계량기전) 연결부수선,북구,"북구 연암로 40 (산격동,구 교육청 본관) / 1445-3번지",520.0,,,80.0,,,5.0
201607045,2016-12-02 09:13:00,35.891814,128.5974542,지상누수,"북구 연암로12길 10-4, 호 (산격동) / 1036-1번지",d=20㎜계량기보호통교체,북구,"북구 연암로12길 10-4, 호 (산격동) / 1036-1번지",520.0,,,20.0,0,,5.0
20161202-0031,2016-12-02 09:13:00,35.891814,128.5974542,긴급공사,"북구 연암로12길 10-4, 호 (산격동) / 1036-1번지",,북구,"연암로12길 10-4, 호 (산격동) / 1036-1번지",520.0,46-1,사유지,20.0,0 ,,급수관
201606898,2016-12-12 10:07:00,35.8984449,128.5990145,지상누수,"북구 연암공원로17길 20 (산격동,구암서원) /산 79-1번지",20mm 직관부 수선,북구,"북구 연암공원로17길 20 (산격동,구암서원) / 79-1번지",520.0,,,25.0,3,,5.0
20161212-0081,2016-12-12 10:07:00,35.8984449,128.5990145,긴급공사,"북구 연암공원로17길 20 (산격동,구암서원) /산 79-1번지",,북구,"연암공원로17길 20 (산격동,구암서원) / 79-1번지",520.0,24-3,공도,25.0,3 ,,급수관
20161213-0297,2016-12-13 19:03:00,35.8943127,128.5986161,긴급공사,북구 연암공원로10길 2-1 (산격동) / 1144-7번지,,북구,연암공원로10길 2-1 (산격동) / 1144-7번지,520.0,46-1,사유지,15.0,0 ,,급수관
201607072,2016-12-13 19:03:00,35.8943127,128.5986161,지상누수,북구 연암공원로10길 2-1 (산격동) / 1144-7번지,계량기보호통 교체,북구,북구 연암공원로10길 2-1 (산격동) / 1144-7번지,520.0,,,15.0,0,,5.0
20161214-0017,2016-12-14 09:25:00,35.8969196,128.6018601,긴급공사,북구 연암공원로14길 19-17 (산격동) / 1186-34번지,,북구,연암공원로14길 19-17 (산격동) / 1186-34번지,520.0,24-3,사유지,15.0,,,급수관
201607039,2016-12-14 09:25:00,35.8969196,128.6018601,지상누수,북구 연암공원로14길 19-17 (산격동) / 1186-34번지,앵글밸브 수선,북구,북구 연암공원로14길 19-17 (산격동) / 1186-34번지,520.0,,,15.0,,,5.0
201700215,2016-12-24 16:06:00,35.8954183,128.6116362,지상누수,북구 대학로25길 5-2 (산격동) / 1277-1번지,D=13㎜직관부수선,북구,북구 대학로25길 5-2 (산격동) / 1277-1번지,520.0,,,15.0,0,,5.0
20161224-0048,2016-12-24 16:06:00,35.8954183,128.6116362,긴급공사,북구 대학로25길 5-2 (산격동) / 1277-1번지,,북구,대학로25길 5-2 (산격동) / 1277-1번지,520.0,49,공도,15.0,0 ,,급수관
20170106-0084,2017-01-06 10:07:00,35.8971507,128.6089729,긴급공사,북구 대동로4길 17 (산격동) / 1253-28번지,,북구,대동로4길 17 (산격동) / 1253-28번지,520.0,48,사유지,15.0,0 ,,급수관
201700486,2017-01-06 10:07:00,35.8971507,128.6089729,지상누수,북구 대동로4길 17 (산격동) / 1253-28번지,D=15㎜계량기보호통교체,북구,북구 대동로4길 17 (산격동) / 1253-28번지,520.0,,,15.0,0,,5.0
20170109-0424,2017-01-09 18:00:00,35.9015936,128.6040458,긴급공사,북구 동북로 92 (산격동) / 517번지,,북구,산격동 517,520.0,24,공도,600.0,279 ,,송수관
201700294,2017-01-09 18:00:00,35.9015936,128.6040458,지하누수,북구 동북로 92 (산격동) / 517번지,DT. D=600x250mm 맹악처리,북구,북구 산격동 517,520.0,240.0,공도,600.0,279,,2.0
201700494,2017-01-17 15:01:00,35.8944795,128.6061304,지상누수,북구 대학로9길 40-3 (산격동) / 1409-22번지,D=15㎜앵글벨브수선,북구,북구 대학로9길 40-3 (산격동) / 1409-22번지,520.0,,,15.0,0,,5.0
20170117-0251,2017-01-17 15:01:00,35.8945242,128.6061392,긴급공사,북구 대학로9길 40-3 (산격동) / 1409-22번지,,북구,대학로9길 40-3 (산격동) / 1409-22번지,520.0,49,사유지,15.0,0 ,,급수관
20170117-0372,2017-01-17 17:22:00,35.8957186,128.6026908,긴급공사,북구 산격로11길 23 (산격동) / 1437-164번지,,북구,산격로11길 23 (산격동) / 1437-164번지,520.0,24-3,사유지,15.0,,,급수관
201700495,2017-01-17 17:22:00,35.8957186,128.6026908,지상누수,북구 산격로11길 23 (산격동) / 1437-164번지,D=15㎜연결부수선,북구,북구 산격로11길 23 (산격동) / 1437-164번지,520.0,,,15.0,,,5.0
20170124-0010,2017-01-24 08:55:00,35.8947804,128.6002504,긴급공사,북구 산격로서9길 23-7 (산격동) / 1117-26번지,,북구,산격동 1117-26,520.0,46-1,,,,,
20170128-0002,2017-01-28 07:36:00,35.8952327,128.6046783,긴급공사,북구 연암공원로14길 55 (산격동) / 1422-17번지,,북구,연암공원로14길 55 (산격동) / 1422-17번지,520.0,47,공도,100.0,5 ,,배수지관
201700739,2017-01-28 07:36:00,35.8952327,128.6046783,지상누수,북구 연암공원로14길 55 (산격동) / 1422-17번지,PFP D=100㎜소켓연결부수선,북구,북구 연암공원로14길 55 (산격동) / 1422-17번지,520.0,,,100.0,5,,4.0
20170131-0413,2017-01-31 14:52:00,35.8961776,128.6111316,긴급공사,북구 대동로10길 6 (산격동) / 1305번지,,북구,대동로10길 6 (산격동) / 1305번지,520.0,49,공도,15.0,1 ,,배수지관
201700675,2017-01-31 14:52:00,35.8961776,128.6111316,지상누수,북구 대동로10길 6 (산격동) / 1305번지,d=80×15분기점수선,북구,북구 대동로10길 6 (산격동) / 1305번지,520.0,,,15.0,1,,4.0
20170207-0337,2017-02-07 15:00:00,35.8954967,128.6048364,긴급공사,북구 산격로 53-6 (산격동) / 1422-11번지,,북구,산격로 53-6 (산격동) / 1422-11번지,520.0,47,공도,15.0,100 ,,배수지관
201701181,2017-02-07 15:00:00,35.8954967,128.6048364,지하누수,북구 산격로 53-6 (산격동) / 1422-11번지,d=40×15분기점 수선,북구,북구 산격로 53-6 (산격동) / 1422-11번지,520.0,470.0,공도,15.0,100,,4.0
20170218-0020,2017-02-18 13:41:00,35.8970081,128.6100978,긴급공사,북구 대동로 32 (산격동) / 1266-2번지,,북구,대동로 32 (산격동) / 1266-2번지,520.0,49,공도,20.0,1 ,,급수관
201701094,2017-02-18 13:41:00,35.8970081,128.6100978,지상누수,북구 대동로 32 (산격동) / 1266-2번지,PFP d=40×20연결부수선,북구,북구 대동로 32 (산격동) / 1266-2번지,520.0,,,20.0,1,,5.0
20170309-0122,2017-03-09 11:10:00,35.8956022,128.6009715,긴급공사,북구 산격로서9길 16-12 (산격동) / 1434-10번지,,북구,산격로서9길 16-12 (산격동) / 1434-10번지,520.0,46-1,공도,50.0,3 ,,배수지관
201701674,2017-03-09 11:10:00,35.8956022,128.6009715,지상누수,북구 산격로서9길 16-12 (산격동) / 1434-10번지,eps D=50×15㎜분기점 수선,북구,북구 산격로서9길 16-12 (산격동) / 1434-10번지,520.0,,,50.0,3,,4.0
201701508,2017-03-23 09:34:00,35.8984303,128.6057365,지상누수,북구 연암공원로32길 50-4 (산격동) / 1222-30번지,D=25*15분기점 수선,북구,북구 연암공원로32길 50-4 (산격동) / 1222-30번지,520.0,,,15.0,0,,4.0
20170323-0037,2017-03-23 09:34:00,35.8984303,128.6057365,긴급공사,북구 연암공원로32길 50-4 (산격동) / 1222-30번지,,북구,연암공원로32길 50-4 (산격동) / 1222-30번지,520.0,24-3,공도,15.0,0 ,,배수지관
20170410-0160,2017-04-10 10:16:00,35.8982773,128.6052341,긴급공사,북구 산격로17길 9-1 (산격동) / 1222-44번지,,북구,산격로17길 9-1 (산격동) / 1222-44번지,520.0,24-3,사유지,15.0,,,급수관
201702124,2017-04-10 10:16:00,35.8982773,128.6052341,지상누수,북구 산격로17길 9-1 (산격동) / 1222-44번지,"13mm보호통교체
",북구,북구 산격로17길 9-1 (산격동) / 1222-44번지,520.0,,,15.0,,,5.0
201701907,2017-04-24 06:17:00,35.8961547,128.5988809,지상누수,북구 연암공원로11길 3-16 (산격동) / 1166-6번지,d=80㎜직관부수선(2개소) 및 분기점수선,북구,북구 연암공원로11길 3-16 (산격동) / 1166-6번지,520.0,,,15.0,1,,4.0
20170424-0001,2017-04-24 06:17:00,35.8961547,128.5988809,긴급공사,북구 연암공원로11길 3-16 (산격동) / 1166-6번지,,북구,연암공원로11길 3-16 (산격동) / 1166-6번지,520.0,46-1,공도,15.0,1 ,,배수지관
20170428-0438,2017-04-28 17:48:00,35.8946636,128.6006998,긴급공사,북구 연암공원로10길 15-12 (산격동) / 1435-33번지,,북구,연암공원로10길 15-12 (산격동) / 1435-33번지,520.0,46-1,사유지,15.0,,,급수관
201701914,2017-04-28 17:48:00,35.8946636,128.6006998,지상누수,북구 연암공원로10길 15-12 (산격동) / 1435-33번지,앵글밸브교체,북구,북구 연암공원로10길 15-12 (산격동) / 1435-33번지,520.0,,,15.0,,,5.0
20170522-0030,2017-05-22 09:14:00,35.8910342,128.604078,긴급공사,북구 산격로1길 19 (산격동) / 1498-186번지,,북구,산격동 1498-186,520.0,47,사유지,15.0,755 ,,급수관
201702843,2017-05-22 09:14:00,35.8910342,128.604078,지하누수,북구 산격로1길 19 (산격동) / 1498-186번지,d=15㎜계량기보호통교체,북구,북구 산격동 1498-186,520.0,470.0,사유지,15.0,755,,5.0
20170531-0063,2017-05-31 09:39:00,35.8939779,128.6008284,긴급공사,북구 산격동 1445-9 관사,,북구,산격동 1445-9 관사,520.0,46-1,공도,25.0,876 ,,배수지관
201702407,2017-05-31 09:39:00,35.8939779,128.6008284,지하누수,북구 산격동 1445-9 관사,d=25직관부폐쇄,북구,북구 산격동 1445-9 관사,520.0,461.0,공도,25.0,876,,4.0
201703180,2017-06-02 16:42:00,35.8941488,128.5977106,지상누수,북구 연암공원로 31-17 (산격동) / 878-2번지,"D=13㎜직관부폐쇄
",북구,북구 연암공원로 31-17 (산격동) / 878-2번지,520.0,,,15.0,,,5.0
20170602-0373,2017-06-02 16:42:00,35.8941488,128.5977106,긴급공사,북구 연암공원로 31-17 (산격동) / 878-2번지,,북구,연암공원로 31-17 (산격동) / 878-2번지,520.0,46-1,사유지,15.0,,,급수관
201703298,2017-06-07 10:07:00,35.8944816,128.6011167,지하누수,북구 연암공원로10길 23 (산격동) / 1436-20번지,구분기점 폐쇄,북구,북구 산격동 1436-20,520.0,461.0,공도,25.0,"8,166",,4.0
20170607-0083,2017-06-07 10:07:00,35.8944816,128.6011167,긴급공사,북구 연암공원로10길 23 (산격동) / 1436-20번지,,북구,산격동 1436-20,520.0,46-1,공도,25.0,"8,166 ",,배수지관
201703260,2017-06-07 15:16:00,35.8945891,128.599929,지상누수,북구 연암공원로10길 13-3 (산격동) / 1117-22번지,15mm보호통교체,북구,북구 연암공원로10길 13-3 (산격동) / 1117-22번지,520.0,,,15.0,0,,5.0
20170607-0376,2017-06-07 15:16:00,35.8945891,128.599929,긴급공사,북구 연암공원로10길 13-3 (산격동) / 1117-22번지,,북구,연암공원로10길 13-3 (산격동) / 1117-22번지,520.0,46-1,사유지,15.0,0 ,,급수관
20170615-0071,2017-06-15 10:23:00,35.8973333,128.5990967,긴급공사,북구 연암공원로11길 13-1 (산격동) / 1180-77번지,,북구,연암공원로11길 13-1 (산격동) / 1180-77번지,520.0,46-1,공도,15.0,0 ,,급수관
201703266,2017-06-15 10:23:00,35.8973333,128.5990967,지상누수,북구 연암공원로11길 13-1 (산격동) / 1180-77번지,d15직관부수선,북구,북구 연암공원로11길 13-1 (산격동) / 1180-77번지,520.0,,,15.0,0,,5.0
20170622-0046,2017-06-22 09:39:00,35.8977913,128.6005239,긴급공사,북구 연암공원로 81-14 (산격동) / 1183-38번지,,북구,연암공원로 81-14 (산격동) / 1183-38번지,520.0,46-1,공도,40.0,0 ,,배수지관
201703414,2017-06-22 09:39:00,35.8977913,128.6005239,지상누수,북구 연암공원로 81-14 (산격동) / 1183-38번지,EPS 40×15 분기점,북구,북구 연암공원로 81-14 (산격동) / 1183-38번지,520.0,,,40.0,0,,4.0
20170622-0178,2017-06-22 12:03:00,35.89779,128.6006515,긴급공사,북구 연암공원로 81-10 (산격동) / 1183-39번지,,북구,연암공원로 81-10 (산격동) / 1183-39번지,520.0,46-1,공도,15.0,0 ,,배수지관
201703307,2017-06-22 12:03:00,35.89779,128.6006515,지상누수,북구 연암공원로 81-10 (산격동) / 1183-39번지,EPS 40×15 분기점,북구,북구 연암공원로 81-10 (산격동) / 1183-39번지,520.0,,,15.0,0,,4.0
201703351,2017-06-23 12:21:00,35.8976775,128.6007088,지상누수,북구 연암공원로 81-8 (산격동) / 1183-29번지,EPS40×15분기점수선,북구,북구 연암공원로 81-8 (산격동) / 1183-29번지,520.0,,,15.0,0,,4.0
20170623-0190,2017-06-23 12:21:00,35.8976775,128.6007088,긴급공사,북구 연암공원로 81-8 (산격동) / 1183-29번지,,북구,연암공원로 81-8 (산격동) / 1183-29번지,520.0,46-1,공도,15.0,0 ,,배수지관
20170628-0041,2017-06-28 09:23:00,35.8934871,128.5985558,긴급공사,북구 연암공원로8길 15-2 (산격동) / 1106-2번지,,북구,산격동 1106-2,520.0,46-1,,,,,
201703412,2017-06-29 12:51:00,35.8935842,128.5987172,지하누수,북구 연암공원로8길 12-1 (산격동) / 1106-10번지,PFP40×20분기점폐쇄,북구,북구 산격동 1106-10,520.0,461.0,공도,40.0,"37,619",,4.0
20170629-0207,2017-06-29 12:51:00,35.8935842,128.5987172,긴급공사,북구 연암공원로8길 12-1 (산격동) / 1106-10번지,,북구,산격동 1106-10,520.0,46-1,공도,40.0,"37,619 ",,배수지관
201703539,2017-07-03 12:45:00,35.8979954,128.6018406,지상누수,북구 연암공원로20길 6 (산격동) / 1185-83번지,PFP50×15분기점,북구,북구 연암공원로20길 6 (산격동) / 1185-83번지,520.0,,,15.0,0,,5.0
20170703-0318,2017-07-03 12:45:00,35.8979954,128.6018406,긴급공사,북구 연암공원로20길 6 (산격동) / 1185-83번지,,북구,연암공원로20길 6 (산격동) / 1185-83번지,520.0,24-3,공도,15.0,0 ,,급수관
