긴급복구공사일련번호,담당부서ID,담당부서명,용수구분,용수구분명,용도구분,용도구분명,민원접수번호,접수일시,작업시작일시,작업종료일시,공사개요,구 구분코드,구군,주소,중구역번호,소구역번호,지시번호,공사일련번호,공사명,복구공사구분,복구공사구분값,도로구분코드,도로구분,시공년도,탐사구분(1단계),탐사구분(1단계) 값,탐사구분(2단계),탐사구분(2단계) 값,누수관경코드,누수관경,누수관종코드,누수관종코드명,누수부위코드,누수부위코드명,누수원인코드,누수원인코드명,누수구분코드,누수구분명,누수부위형태코드,누수부위형태코드명,파열상태코드,파열상태,측정수압,누수일수,시간당 누수량,누수량,방지량,살수량,총공사비,과수압구역(여부)
0800187,51000,중남부사업소,,,05,급수관,,200712010900,,,직관부 수선,N,남구,남구 관문시장2길 43 (대명동) / 1160번지,0735,0570,1192,20089000486,대명11동 1160번지선 누수수선공사,U,지하누수,01,공도,,01,자체,01,주간,01,15,06,스텐레스관,0101,직관,02,부식,1,누수,04,직관,5,1/7,,334,0,"1,042",97,,,N
201004563,51000,중남부사업소,,,04,배수지관,201007210023,201007210919,201007211000,201007211200,PFP D=40mm 지수전 누수수선,N,남구,남구 관문시장2길 43 (대명동) / 1160번지,0735,0570,853,20109007762,남구 대명동 1160 번지,U,지하누수,01,공도,,02,용역,,,05,40,09,변류,0402,접합부,02,부식,1,누수,01,소켓,7,1/4,4,203,1,"6,041","10,862",,"99,920",N
9907496,51000,중남부사업소,,,05,급수관,,,,,접합부 수선,N,남구,남구 관문시장4길 16 (대명동) / 1163-1번지,0735,0570,,00005100007496,대명11동 1163-13번지선 누수수선공사,U,지하누수,,,,,,,,01,15,06,,0302,,01,노후,1,누수,,,2,1/2,,167,0,"1,202","1,426",,,
9907439,51000,중남부사업소,,,04,배수지관,,,,,접합부 수선,N,남구,남구 관문시장4길 16 (대명동) / 1163-1번지,0735,0570,,00005100007439,대명11동 1163-1번지선 누수수선공사,U,지하누수,,,,,,,,08,100,08,,0302,,01,노후,1,누수,,,5,1/7,,152,0,365,511,,,
201306714,51000,중남부사업소,,,05,급수관,201311140090,201311141059,201311141200,201311141400,D40*15(T)수선,N,남구,남구 관문시장5길 26-2 (대명동) / 1168-2번지,0735,0570,1302,20139013269,남구 관문시장5길 26-2 (대명동) / 1168-2번지,U,지하누수,01,공도,,02,용역,,,01,15,07,아연도강관,0201,이형관,02,부식,1,누수,01,소켓,5,1/7,4,318,0,992,568,0,"351,560",N
201306715,51000,중남부사업소,,,05,급수관,201311140091,201311141100,201311141300,201311141500,D40*15(T)수선,N,남구,남구 관문시장5길 59-3 (대명동) / 1174-18번지,0735,0570,1303,20139013270,남구 관문시장5길 59-3 (대명동) / 1174-18번지,U,지하누수,01,공도,,02,용역,,,01,15,07,아연도강관,0201,이형관,02,부식,1,누수,01,소켓,4,1/5,4,318,0,"1,374",786,0,"211,360",N
9910504,51000,중남부사업소,,,04,배수지관,,,,,분기점 수선,N,남구,남구 관문시장5길 8 (대명동) / 1165-13번지,0735,0570,,00005100010504,대명11동 1165-13번지선 누수수선공사,U,지하누수,,,,,,,,02,20,06,,0901,,01,노후,1,누수,,,6,1/10,,268,0,"2,894","1,048",,,
201001532,51000,중남부사업소,,,05,급수관,201002100103,201002101311,201002101400,201002101600,"EPS D=50×15 구,분기점 폐쇄",N,남구,남구 광덕시장북길 10-1 (대명동) / 382-14번지,0406,0500,207,20109002426,남구 대명동 382-14 번지,U,지하누수,01,공도,,02,용역,,,01,15,13,불용관,0801,불용관,13,불용관,1,누수,02,반도,3,1/3,4,41,0,482,"4,292",,"279,850",N
201301543,51000,중남부사업소,,,04,배수지관,201302280439,201302281601,201302281630,201302281830,EPS D=50x15mm 접합부 누수수선,N,남구,남구 광덕시장북길 24 (대명동) / 382-11번지,0406,0500,294,20139002528,남구 광덕시장북길 24 (대명동) / 382-11번지,U,지하누수,01,공도,,01,자체,02,야간,01,15,10,부분기대,0501,부분기대,02,부식,1,누수,01,소켓,4,1/5,3,59,0,212,655,0,"286,400",N
201003221,51000,중남부사업소,,,05,급수관,201005190253,201005191739,201005200900,201005201100,"DTC D=150×15mm 구, 분기대 폐쇄",N,남구,남구 대경1길 19 (대명동) / 3025-43번지,0408,0171,624,20109005373,남구 대명동 3025-43 번지,U,지하누수,01,공도,,02,용역,,,01,15,13,불용관,0801,불용관,13,불용관,1,누수,02,반도,3,1/3,3,140,0,"1,445","3,767",,"317,380",N
201304492,51000,중남부사업소,,,05,급수관,201307150019,201307150907,201307151000,201307151100,EPS D=50x15mm 접합부 누수수선,N,남구,남구 대경1길 28-4 (대명동) / 3019-33번지,0406,0162,804,20139008649,남구 대경1길 28-4 (대명동) / 3019-33번지,U,지하누수,01,공도,,02,용역,,,02,20,06,스텐레스관,0201,이형관,02,부식,1,누수,01,소켓,3,1/3,3,196,0,"2,117","1,966",0,"214,030",N
201206702,51000,중남부사업소,,,04,배수지관,201211120098,201211121046,201211121100,201211121400,DTC D=100*15mm 분기점 수선,N,남구,남구 대경1길 40-24 (대명동) / 3018-48번지,0406,0162,1294,20129012933,남구 대경1길 40-24 (대명동) / 3018-48번지,U,지하누수,01,공도,,02,용역,,,01,15,10,부분기대,0501,부분기대,02,부식,1,누수,02,반도,7,1/4,3,316,0,"2,427","1,398",0,"265,980",N
201105793,51000,중남부사업소,,,03,배수본관,201108180333,201108181626,201108181650,201108181900,"CI D=80mm 직관부 누수수선
",N,남구,남구 대경1길 48-3 (대명동) / 3018-3번지,0406,0162,1353,20119009697,남구 대명동 3018-3 번지,U,지하누수,01,공도,2011,01,자체,01,주간,07,80,03,회주철관,0101,직관,01,노후,1,누수,04,직관,5,1/7,4,230,14,"78,826","125,093",0,"783,850",N
201305544,51000,중남부사업소,,,05,급수관,201309230104,201309230951,201309271000,201309271200,D40*15(T)누수수선,N,남구,남구 대경1길 57-3 (대명동) / 3020-48번지,0408,0171,1079,20139010881,남구 대경1길 57-3 (대명동) / 3020-48번지,U,지하누수,01,공도,,02,용역,,,01,15,06,스텐레스관,0201,이형관,02,부식,1,누수,01,소켓,5,1/7,4,266,0,830,568,0,"240,200",N
0701341,51000,중남부사업소,,,05,급수관,,200706150900,,,분기점 수선,N,남구,남구 대경1길 68-11 (대명동) / 3013-6번지,0406,0162,650,20079007675,대명4동 3013-6번지선 누수수선공사,U,지하누수,01,공도,,02,용역,01,주간,01,15,06,스텐레스관,0901,분기점,01,노후,1,누수,02,반도,2,1/2,,165,1,"2,930","3,552",,,N
9909003,51000,중남부사업소,,,04,배수지관,,,,,분기점 폐쇄,N,남구,남구 대경1길 68-11 (대명동) / 3013-6번지,0406,0162,,00005100009003,대명4동 3013-6번지선 누수수선공사,U,지하누수,,,,,,,,01,15,02,,0901,,02,부식,1,누수,,,1,1,,11,3,686,"22,090",,,
200903851,51000,중남부사업소,,,,,200904070205,200904071704,200904080700,200904080900,"DTC D=80x15mm 구, 분기점 패쇄",N,남구,남구 대경1길 68-11 (대명동) / 3013-6번지,0850,0172,452,20099006827,남구 대명동 3013-6 번지,U,지하누수,01,공도,,02,용역,,,01,15,13,불용관,0801,불용관,13,불용관,1,누수,01,소켓,3,1/3,5,97,0,768,"2,891",,"164,870",N
201100085,51000,중남부사업소,,,05,급수관,201012160008,201012160842,201012160940,201012161120,EPS D=20×15mm 분기점 누수수선,N,남구,남구 대경1길 68-15 (대명동) / 3013-42번지,0406,0162,1505,20119000132,남구 대명동 3013-42 번지,U,지하누수,01,공도,,01,자체,02,야간,01,15,11,접합부속,0303,나사,02,부식,1,누수,01,소켓,5,1/7,3,350,0,924,964,,"328,030",N
0805188,51000,중남부사업소,,,05,급수관,,200808070900,,,분기점 폐쇄,N,남구,남구 대경1길 68-16 (대명동) / 3013-18번지,0406,0162,755,20089010457,대명4동 3013-18번지선 누수수선공사,U,지하누수,01,공도,,01,자체,01,주간,01,15,07,아연도강관,0801,불용관,13,불용관,1,누수,02,반도,,,,221,1,"4,455","2,903",,,N
201203936,51000,중남부사업소,,,04,배수지관,201205180285,201205181621,201205181640,201205182100,"개조 D=15mm L=2m, D=80*15mm 분기점 폐쇄",N,남구,남구 대경2길 11-5 (대명동) / 3028-19번지,0406,0162,552,20129007495,남구 대경2길 11-5 (대명동) / 3028-19번지,U,지하누수,01,공도,,02,용역,,,01,15,10,부분기대,0501,부분기대,02,부식,1,누수,02,반도,2,1/2,3,138,1,"2,120","2,796",0,"1,444,110",N
201006270,51000,중남부사업소,,,05,급수관,201010070071,201010071018,201010071035,201010071145,STS D=15mm 직관부 누수수선,N,남구,남구 대경2길 11-9 (대명동) / 3028-17번지,0406,0162,1184,20109010924,남구 대명동 3028-17 번지,U,지하누수,01,공도,,01,자체,02,야간,01,15,06,스텐레스관,0101,직관,02,부식,1,누수,04,직관,5,1/7,5,280,0,"3,158","4,117",,"147,840",N
0805236,51000,중남부사업소,,,05,급수관,,200808140900,,,계량기통 밑 접합부 수선,N,남구,남구 대경2길 12 (대명동) / 3027-71번지,0406,0162,785,20089010564,대명동 3027-71번지선 누수수선공사,U,지하누수,02,사유지,,01,자체,01,주간,01,15,12,계량기보호통(실),0802,,02,부식,1,누수,,,,,,228,0,"2,134","1,282",,,N
201007051,51000,중남부사업소,,,05,급수관,201011180025,201011181010,201011181035,201011181150,DTC D=100×15mm 분기점 누수수선,N,남구,남구 대경2길 12 (대명동) / 3027-71번지,0406,0162,1363,20109012310,남구 대명동 3027-71 번지,U,지하누수,01,공도,,01,자체,02,야간,01,15,10,부분기대,0501,부분기대,02,부식,1,누수,02,반도,5,1/7,3,322,0,"1,391","1,577",,"405,730",N
200903078,51000,중남부사업소,,,,,200904270166,200904271100,200904291300,200904291500,CI D=80mm 직관부 누수수선,N,남구,남구 대경2길 6-8 (대명동) / 3027-111번지,0850,0172,549,20099005635,남구 대명동 3027-111 번지,U,지하누수,01,공도,,02,용역,,,07,80,03,회주철관,0101,직관,01,노후,1,누수,04,직관,3,1/3,5,119,37,"105,672","324,120",,"627,780",N
201001920,51000,중남부사업소,,,,,201003080052,201003080949,201003081000,201003081200,미누수(확인굴착),N,남구,남구 대경3길 20-13 (대명동) / 3029-17번지,,0172,280,20109003175,남구 대명동 3029-17 번지,U,지하누수,,,,01,자체,02,야간,,,,,,,,,2,미누수,,,,,,,,0,0,,"109,330",N
201103992,51000,중남부사업소,,,05,급수관,201105130025,201105130921,201105130950,201105131130,"CI D=250×25mm 구,분기대 폐쇄",N,남구,남구 대경3길 20-13 (대명동) / 3029-17번지,0406,0162,869,20119006432,남구 대명동 3029-17 번지,U,지하누수,01,공도,2011,01,자체,02,야간,03,25,13,불용관,0801,불용관,13,불용관,1,누수,02,반도,3,1/3,4,133,2,"7,437","20,411",0,"687,980",N
200903846,51000,중남부사업소,,,,,200905270080,200905271102,200905290900,200905291100,EPS D=40mm 접합부 누수수선,N,남구,남구 대경3길 7 (대명동) / 3028-62번지,0850,0172,706,20099006822,남구 대명동 3028-62 번지,U,지하누수,01,공도,,02,용역,,,05,40,11,접합부속,0301,볼트·너트,11,볼트이완,1,누수,01,소켓,4,1/5,5,149,1,"3,969","9,724",,"193,150",N
200903103,51000,중남부사업소,,,,,200905130087,200905131201,200905170700,200905170900,"CI-EL D=250x15mm 구, 분기점 패쇄",N,남구,"남구 대경3길 8-15, 뚱가네왕족발 (대명동) / 3029-74번지",0850,0172,642,20099005663,남구 대명동 3029-74 번지,U,지하누수,01,공도,,02,용역,,,01,15,13,불용관,0801,불용관,13,불용관,1,누수,01,소켓,4,1/5,5,137,0,658,"1,752",,"238,150",N
200904069,51000,중남부사업소,,,,,200904160202,200904161755,200904200900,200904201000,미누수,N,남구,남구 대경3길 8-2 (대명동) / 3029-25번지,,0172,501,20099007061,남구 대명동 3029-25 번지,U,지하누수,,,,02,용역,,,,,,,,,,,2,미누수,,,,,,,,,,,"14,074",N
200904456,51000,중남부사업소,,,,,200907210013,200907210910,200907211000,200907211200,"DTC D=80x20mm 구, 분기점 패쇄",N,남구,남구 대경3길 8-4 (대명동) / 3029-51번지,0850,0172,946,20099008007,남구 대명동 3029-51 번지,U,지하누수,01,공도,,02,용역,,,02,20,13,불용관,0801,불용관,13,불용관,1,누수,01,소켓,3,1/3,5,202,1,"2,860","5,168",,"254,250",N
201102653,51000,중남부사업소,,,05,급수관,201103220015,201103220846,201103220905,201103221045,"계량기 통 밑 STS D=15mm 접합부 누수수선
",N,남구,남구 대경4길 32-2 (대명동) / 1222-44번지,0406,0330,592,20119004048,남구 대명동 1222-44 번지,U,지하누수,02,사유지,,01,자체,02,야간,01,15,12,계량기보호통(실),0702,접합부,02,부식,1,누수,01,소켓,7,1/4,4,81,0,428,"1,927",0,"91,140",N
200902391,51000,중남부사업소,,,,,200904100120,200904101323,200904130900,200904131100,EPS D=50mm 접합부 누수수선,N,남구,남구 대경4길 6 (대명동) / 1222-39번지,0850,0380,464,20099004506,남구 대명동 1222-39 번지,U,지하누수,01,공도,,02,용역,,,06,50,11,접합부속,0302,고무링·패킹,02,부식,1,누수,01,소켓,6,1/10,5,103,1,"1,755","6,220",,"149,260",N
200903908,51000,중남부사업소,,,,,200906080232,200906081550,200906121100,200906121300,"DTC D=150x15mm 구, 분기점 패쇄",N,남구,남구 대경5길 1 (대명동) / 3015-6번지,0850,0172,781,20099006884,남구 대명동 3015-6 번지,U,지하누수,01,공도,,02,용역,,,01,15,13,불용관,0801,불용관,13,불용관,1,누수,01,소켓,3,1/3,5,163,0,"1,291","2,891",,"351,650",N
201203967,51000,중남부사업소,,,04,배수지관,201206050190,201206051404,201206051430,201206051700,DTC D=100*15mm 구분기점 폐쇄,N,남구,남구 대경5길 101-1 (대명동) / 3020-17번지,0408,0171,641,20129007530,남구 대경5길 101-1 (대명동) / 3020-17번지,U,지하누수,01,공도,,02,용역,,,01,15,02,닥타일관,0201,이형관,02,부식,1,누수,02,반도,6,1/10,3,157,0,452,524,0,"183,110",N
201003383,51000,중남부사업소,,,05,급수관,201005190259,201005191743,201005200900,201005201100,EPS D=40×15mm 분기점 누수수선,N,남구,남구 대경5길 101-13 (대명동) / 3020-93번지,0408,0171,625,20109005663,남구 대명동 3020-93 번지,U,지하누수,01,공도,,02,용역,,,01,15,11,접합부속,0301,볼트·너트,02,부식,1,누수,01,소켓,3,1/3,3,140,0,874,"2,278",,"410,910",N
0805230,51000,중남부사업소,,,05,급수관,,200808120900,,,분기점 수선,N,남구,남구 대경5길 101-14 (대명동) / 3020-92번지,0408,0171,770,20089010553,대명4동 3020-92번지선 누수수선공사,U,지하누수,01,공도,,01,자체,01,주간,01,15,06,스텐레스관,0303,나사,02,부식,1,누수,02,반도,,,,226,1,"4,882","3,002",,,N
9909649,51000,중남부사업소,,,05,급수관,,,,,분기점 수선,N,남구,남구 대경5길 12 (대명동) / 3014-55번지,0406,0162,,00005100009649,대명4동 3014-55번지선 누수수선공사,U,지하누수,,,,,,,,01,15,06,,0901,,,,1,누수,,,6,1/10,,150,0,"1,260","1,806",,,
201006943,51000,중남부사업소,,,05,급수관,201011180023,201011181010,201011181035,201011181150,D=15mm 계량기통 교체수선,N,남구,남구 대경5길 20-3 (대명동) / 3014-45번지,0406,0162,1362,20109012149,남구 대명동 3014-45 번지,U,지하누수,02,사유지,,01,자체,02,야간,01,15,12,계량기보호통(실),0601,계량기보호통,01,노후,1,누수,01,소켓,5,1/7,3,322,0,850,964,,"581,630",N
201006298,51000,중남부사업소,,,05,급수관,201010070072,201010071019,201010071040,201010071215,계량기 통 밑 D=15mm 접합부 누수수선,N,남구,남구 대경5길 20-5 (대명동) / 3014-25번지,0406,0162,1185,20109010957,남구 대명동 3014-25 번지,U,지하누수,02,사유지,,01,자체,02,야간,01,15,12,계량기보호통(실),0601,계량기보호통,02,부식,1,누수,04,직관,4,1/5,4,280,1,"3,965","5,168",,"124,220",N
201304519,51000,중남부사업소,,,04,배수지관,201307220040,201307220912,201307300900,201307301200,D40*15(T)누수수선,N,남구,남구 대경5길 42-11 (대명동) / 3013-36번지,0406,0162,835,20139008690,남구 대경5길 42-11 (대명동) / 3013-36번지,U,지하누수,01,공도,1989,02,용역,,,01,15,08,에폭시강관,0201,이형관,02,부식,1,누수,01,소켓,5,1/7,4,202,0,630,568,0,"493,350",N
201206700,51000,중남부사업소,,,04,배수지관,201211090056,201211091033,201211091300,201211091530,EPS D=40mm 밸브부 교체 수선,N,남구,남구 대경5길 42-12 (대명동) / 3013-29번지,0406,0162,1285,20129012931,남구 대경5길 42-12 (대명동) / 3013-29번지,U,지하누수,01,공도,,02,용역,,,05,40,09,변류,0401,본체,02,부식,1,누수,04,직관,9,1/100,3,313,0,"3,230","1,878",0,"292,860",N
9908724,51000,중남부사업소,,,04,배수지관,,,,,접합부 수선,N,남구,남구 대경5길 42-7 (대명동) / 3013-35번지,0406,0162,,00005100008724,대명4동 3013-35번지선 누수수선공사,U,지하누수,,,,,,,,05,40,02,,0302,,01,노후,1,누수,,,4,1/5,,330,1,"7,920",840,,,
200903102,51000,중남부사업소,,,,,200905130086,200905131200,200905201100,200905201300,"DTC D=80x15mm 구, 분기점 패쇄",N,남구,남구 대경5길 53 (대명동) / 3017-4번지,0850,0172,641,20099005662,남구 대명동 3017-4 번지,U,지하누수,01,공도,,02,용역,,,01,15,13,불용관,0801,불용관,13,불용관,1,누수,01,소켓,4,1/5,5,140,0,672,"1,752",,"188,590",N
200903913,51000,중남부사업소,,,,,200905270085,200905271105,200905280700,200905280900,"DTC D=80x25mm 구, 분기점 패쇄",N,남구,"남구 대경5길 6, 대호빌라트 (대명동) / 3014-20번지",0850,0172,709,20099006889,남구 대명동 3014-20 번지,U,지하누수,01,공도,,02,용역,,,03,25,13,불용관,0801,불용관,13,불용관,1,누수,01,소켓,3,1/3,5,148,1,"2,948","7,271",,"304,920",N
9904408,51000,중남부사업소,,,04,배수지관,,20031024100000,,,구.분기점폐쇄,N,남구,남구 대경5길 62 (대명동) / 3013-17번지,0406,0162,,20035100004408,남구 대명4동 3013-17번지선 누수수선공사(지하),U,지하누수,,,,,,,,01,15,02,,0901,,99,기타,1,누수,,,5,1/7,,297,0,"1,283",294,,,
201206719,51000,중남부사업소,,,04,배수지관,201211240005,201211240818,201211241200,201211241500,DTC D=100*15mm 분기점(2개소) 수선,N,남구,남구 대경5길 80-3 (대명동) / 3012-33번지,0408,0171,1360,20129012951,남구 대경5길 80-3 (대명동) / 3012-33번지,U,지하누수,01,공도,,02,용역,,,01,15,10,부분기대,0501,부분기대,02,부식,1,누수,02,반도,7,1/4,3,328,0,"2,519","1,398",0,"418,650",N
